printer_id,parts
400000030721,"400000032554,400000032568,400000031615,400000032260,400000031676,400000033724,400000032569,400000030947,400000032571,400000030896,400000031675,400000031674,400000021871,400000031087,400000030898,400000031427,400000032570,400000030894,400000031613"
400000033409,400000030896
400000026605,"400000017602,400000030632,400000022453,400000012999,400000030312,400000009850"
400000033422,400000030896
400000026275,"400000030648,400000024602,400000024174,400000030649,400000024601,400000030647,400000030652"
400000026564,
400000028809,"400000017602,400000030314,400000030017,400000009850"
400000026350,"400000030655,400000030656"
400000029475,"400000018150,400000021566,400000021565,400000021567,400000021568"
400000026626,"400000017602,400000033101,400000030017,400000030632,400000014883,400000012999,400000030165,400000030021,400000030314,400000030022,400000009850"
400000029036,
400000028725,"400000015427,400000022933,400000030612"
400000029788,
400000028511,"400000002831,400000033095,400000010374,400000011757"
400000033423,400000030896
400000032654,"400000030897,400000032570,400000030894,400000033724"
400000026543,"400000015038,400000022452"
400000026570,
400000016771,"400000021214,400000021558,400000013502,400000030313,400000002831,400000015958,400000030165,400000030314"
400000028919,400000023607
400000026933,
400000032370,"400000031615,400000030896,400000031817"
400000026860,"400000030638,400000021245,400000027147"
400000028716,"400000002802,400000022933"
400000032664,"400000032570,400000030898,400000030897,400000032571,400000021871,400000031433"
400000026892,400000021215
400000031004,400000030925
400000026207,"400000019405,400000030643,400000023832,400000024601,400000030644"
400000029996,
400000033530,
400000032374,"400000033723,400000033638,400000033701,400000033633,400000031931,400000033721,400000031819,400000033240,400000033635,400000033724,400000031859,400000033639,400000033722,400000031929,400000031516,400000031115,400000031871,400000031435,400000031346,400000031802,400000033730,400000031470,400000033713,400000032870,400000031518,400000033631,400000031430,400000031469,400000033180,400000031422,400000032259,400000033636,400000031420,400000033181,400000033703,400000031820,400000033183,400000031517,400000033729,400000031471,400000030973,400000033182,400000032836,400000031515,400000033184,400000031229,400000033720,400000033632"
400000026224,"400000024601,400000030644,400000030643"
400000028742,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000028898,400000023607
400000026154,
400000027206,400000023565
400000028889,"400000017602,400000030017,400000014883,400000030165,400000009850"
400000028880,"400000021723,400000009229"
400000026379,
400000026197,400000030644
400000026348,"400000026704,400000030655,400000030656"
400000033812,"400000032448,400000032447,400000032450,400000033704,400000032449"
400000028843,400000025158
400000032441,"400000030670,400000033701,400000031803,400000031934,400000031931,400000033188,400000031819,400000033185,400000033724,400000031431,400000031115,400000031871,400000033700,400000033730,400000033187,400000032838,400000031521,400000030671,400000033346,400000032978,400000031823,400000031820,400000030672,400000030673,400000033189,400000033729,400000033725,400000033192,400000033186,400000033191"
400000032678,"400000032686,400000032688,400000032687"
400000032631,"400000032908,400000031824,400000031923,400000033700,400000033724"
400000026558,"400000015038,400000022452"
400000028348,"400000002831,400000033097,400000020431,400000011759"
400000027811,"400000016907,400000029033,400000022933,400000016908,400000015427"
400000031315,
400000027279,400000027142
400000033210,
400000028980,400000023565
400000028642,"400000021214,400000013502,400000002831,400000015958,400000030165"
400000028899,400000023607
400000026277,"400000030648,400000024602,400000033383,400000024174,400000030649,400000024601"
400000026466,"400000016407,400000021558,400000009229,400000021723,400000009931,400000033096,400000002831,400000021698,400000015958"
400000027040,400000015038
400000026244,"400000024601,400000024174,400000024602"
400000026939,
400000027798,"400000015427,400000022933,400000030612"
400000033791,400000033698
400000026656,
400000026759,"400000027145,400000033603,400000010377,400000032007,400000030637"
400000032433,"400000032570,400000030898,400000030897,400000031117,400000032571,400000031116,400000031615,400000031104,400000021871,400000031433"
400000026883,"400000015222,400000010567,400000021215"
400000029465,"400000023388,400000010567,400000011149,400000003097,400000015222"
400000026550,"400000021214,400000013502,400000030636,400000002831,400000015958,400000030165"
400000026762,"200000001644,400000032007,400000022273"
400000028810,"400000017602,400000030314,400000030017,400000009850"
400000032454,"400000031922,400000032570,400000030894,400000030898,400000030897,400000032554,400000031427,400000032571,400000032111,400000031104,400000021871"
400000027291,400000027142
400000032645,"400000031851,400000033246,400000033247,400000032562,400000032574,400000033704,400000031853,400000033245,400000032567,400000031850,400000031852"
400000033129,"400000033247,400000033245"
400000028938,400000023607
400000033751,400000032005
400000027217,400000023565
400000033403,
400000030998,"400000032108,400000031836,400000032121,400000033581,400000031839,400000032576,400000031837,400000032629,400000033580,400000032581,400000031844,400000031840,400000033575,400000033573,400000033578,400000032104,400000031838,400000032577,400000032516,400000031843,400000032622,400000032151,400000031841,400000031842,400000033579,400000032107,400000032149"
400000026264,"400000030651,400000030648,400000033383,400000030881,400000024174,400000030649,400000030882,400000030650,400000024601,400000030647,400000030652"
400000026670,"400000027146,200000001644,400000022273"
400000026838,"400000030638,400000021245,400000027147"
400000033405,
400000027250,
400000031011,"400000030907,400000032570,400000030664,400000030728,400000030894,400000030898,400000032554,400000030887,400000031613,400000031427,400000032571,400000031615,400000030896,400000032260,400000021871,400000030886"
400000033514,"400000032009,400000027145,400000033603,400000032942"
400000033425,400000030896
400000026254,400000024174
400000026836,"400000030638,400000021245,400000027147"
400000032354,"400000033723,400000033638,400000033701,400000033633,400000031931,400000033699,400000033721,400000031819,400000033240,400000033635,400000033724,400000033639,400000033722,400000031929,400000031516,400000031115,400000031871,400000031435,400000031346,400000033700,400000033730,400000031470,400000033713,400000032870,400000031518,400000033631,400000031430,400000033728,400000031469,400000033180,400000031422,400000032259,400000033636,400000033346,400000030972,400000031420,400000033181,400000033703,400000033731,400000033183,400000031517,400000033729,400000031471,400000030973,400000033182,400000032836,400000033725,400000033727,400000031515,400000033184,400000033720,400000033632"
400000033155,"400000031838,400000032121,400000032577,400000032516,400000032581,400000032104"
400000033209,
400000027911,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000026661,"400000027146,200000001644,400000022273"
400000028960,400000025926
400000032359,"400000032108,400000031836,400000032872,400000032121,400000032150,400000031839,400000032576,400000032874,400000031837,400000031948,400000032109,400000032581,400000031949,400000032557,400000031844,400000031840,400000031983,400000031982,400000033573,400000032104,400000031838,400000032873,400000032577,400000032875,400000032516,400000031951,400000031843,400000031981,400000031950,400000032151,400000031841,400000031971,400000031842,400000031980,400000032107,400000033704,400000032149"
400000033503,
400000031001,400000030925
400000026593,400000030165
400000026225,"400000030646,400000030645,400000030643,400000024601,400000030644"
400000028397,400000002831
400000033393,400000031820
400000032383,"400000033639,400000033638,400000033722,400000033636,400000033182,400000032836,400000033701,400000031871,400000031346,400000031802,400000033720,400000031931,400000033713,400000031819,400000031820,400000032870,400000033724"
400000033256,"400000033194,400000033193,400000033195"
400000028756,"400000015427,400000022933,400000030612"
400000031003,400000030925
400000033329,400000030896
400000027276,400000023678
400000028904,400000023607
400000026666,"400000027146,400000022273"
400000026536,"400000021214,400000011851,400000002831,400000025157,400000021698,400000015958,200000003556,400000011758"
400000032418,"400000031867,400000032173,400000031868"
400000033452,
400000028801,"400000017602,400000030314,400000030017,400000009850"
400000033587,
400000032406,"400000032108,400000031836,400000032150,400000032121,400000033581,400000031839,400000032576,400000031837,400000032629,400000033580,400000032581,400000031844,400000031840,400000033575,400000033573,400000033578,400000032104,400000031838,400000032577,400000032516,400000031843,400000032151,400000031841,400000031842,400000033579,400000032107,400000032149"
400000032442,"400000030670,400000033701,400000031803,400000031934,400000031931,400000033188,400000031819,400000033185,400000033724,400000031431,400000031115,400000031871,400000033700,400000033730,400000033187,400000032838,400000031521,400000030671,400000031469,400000033346,400000032978,400000031823,400000031820,400000030672,400000030673,400000033189,400000033729,400000033725,400000033192,400000033720,400000033186,400000033191"
400000029027,400000002803
400000026621,"400000017602,400000030017,400000022453,400000030632,400000012999,400000030165,400000030021,400000030314,400000030022,400000009850"
400000032675,"400000031851,400000033246,400000033247,400000032562,400000032574,400000033704,400000031853,400000033245,400000032567,400000031850,400000031852"
400000033656,400000033573
400000026221,400000018342
400000027270,400000023678
400000026796,
400000029481,"400000031520,400000032568,400000030895,400000031615,400000030906,400000030661,400000031918,400000032569,400000031222,400000032571,400000030896,400000031611,400000021871,400000030898,400000030888,400000024540,400000032500,400000031919,400000030945,400000030946,400000032570,400000030894,400000030897,400000031920,400000030718,400000016173"
400000033480,
400000028582,"400000016407,400000002831,400000015958"
400000028948,400000027142
400000029795,400000024174
400000033296,400000033196
400000033456,
400000033413,400000030896
400000032391,"400000032570,400000030894,400000030898,400000032554,400000016173,400000031613,400000031427,400000032571,400000031615,400000030896,400000032260,400000021871,400000033724"
400000026667,"400000027146,400000022273"
400000028879,"400000021723,400000009229"
400000026218,400000023832
400000031010,"400000030907,400000030664,400000030728,400000030894,400000030898,400000030897,400000031345,400000031364,400000030887,400000031615,400000033730,400000031609,400000030886"
400000028249,400000033101
400000028906,400000023607
400000026887,"400000015222,400000010567,400000021215"
400000029479,400000022278
400000031075,"400000030894,400000030895,400000031428,400000031615,400000033730,400000031817"
400000028908,400000023607
400000033275,"400000033194,400000033195"
400000029477,"400000018150,400000021566,400000021565,400000021567,400000021568"
400000030110,
400000026172,
400000027271,400000023678
400000026913,400000022448
400000033471,
400000029467,400000016210
400000026388,
400000028023,"400000015019,400000015020,400000016322,400000016325,400000016324,400000016323,400000015018"
400000033415,
400000026980,400000022278
400000026546,
400000026504,"400000016407,400000021558,400000009229,400000030633,400000021723,400000002831,400000015958"
400000032452,"400000030670,400000033701,400000031803,400000031934,400000031931,400000033188,400000031819,400000033185,400000033724,400000031431,400000031115,400000031871,400000033700,400000033730,400000033187,400000032838,400000031521,400000030671,400000031469,400000033346,400000032978,400000031823,400000031820,400000030672,400000030673,400000033189,400000033729,400000033725,400000033192,400000033720,400000033186,400000033191"
400000026174,
400000033148,
400000032376,"400000033638,400000033701,400000033633,400000031931,400000033721,400000031819,400000033635,400000033724,400000032481,400000033639,400000033722,400000031929,400000031516,400000031871,400000031435,400000031346,400000031802,400000031470,400000033713,400000032870,400000031430,400000033631,400000031469,400000031422,400000032259,400000033636,400000031420,400000033181,400000031820,400000033183,400000031870,400000031864,400000031471,400000033729,400000033182,400000032836,400000031865,400000033184,400000033720,400000033632"
400000026954,"400000030639,400000018141,400000013495,400000033110,400000016877"
400000031002,400000030925
400000033165,"400000033338,400000033360,400000033361,400000033719,400000033651,400000033359,400000033244"
400000027178,
400000026869,"400000030638,400000021245"
400000029032,400000002803
400000026279,"400000024601,400000024174,400000030652"
400000033264,400000033194
400000028135,"400000030642,400000023678"
400000026891,400000021215
400000033174,"400000032516,400000032581"
400000026781,400000014982
400000033163,"400000033338,400000033360,400000033361,400000033719,400000033651,400000033359,400000033244"
400000033272,400000033194
400000026376,
400000033429,400000030896
400000026193,
400000032372,"400000030896,400000031817"
400000033439,
400000032644,"400000031851,400000033246,400000033247,400000032562,400000032574,400000031853,400000033245,400000032567,400000031850,400000031852"
400000030616,
400000028969,400000023678
400000026679,"400000011148,400000025156,400000021215,400000030640"
400000031044,"400000032570,400000030894,400000030898,400000030895,400000031615,400000030896"
400000033153,"400000032121,400000031838,400000032577,400000032516,400000032104,400000032581,400000033573"
400000032366,"400000030894,400000032908,400000031867,400000031615,400000033730,400000033724"
400000032630,"400000031922,400000030894,400000030898,400000030897,400000032554,400000031427,400000032571,400000032111,400000031104,400000021871,400000033724"
400000026223,"400000024601,400000030644,400000030643"
400000026943,
400000028013,
400000026206,"400000024601,400000030644,400000018346"
400000027201,
400000026678,"400000011148,400000025156,400000021215,400000030640"
400000028937,400000023607
400000028408,400000002831
400000028900,400000023607
400000028798,"400000017602,400000014883,400000012999,400000030021,400000030165,400000009850"
400000026526,
400000026463,"400000016407,400000021558,400000009229,400000030633,400000021723,400000009931,400000033096,400000002831,400000021698,400000015958"
400000029508,400000020383
400000030980,"400000030061,400000030346"
400000027179,
400000027244,400000022275
400000026965,"400000013846,400000030317"
400000033419,400000030896
400000033440,400000030896
400000028934,400000023607
400000033761,400000033698
400000027912,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000026531,"400000021214,400000033098,400000021558,400000015038,400000030634,400000011851,400000002831,400000025157,400000015958,200000003556,400000011758"
400000033251,"400000033194,400000033193,400000033195"
400000026751,"400000027145,400000033603,400000010377,400000032007,400000030637"
400000026449,"400000017602,400000026018,400000033100"
400000028886,"400000021214,400000002831,400000013502,400000015958"
400000028808,"400000017602,400000012999,400000030165,400000030021,400000030022,400000009850"
400000029723,
400000028029,
400000033469,
400000028956,400000025926
400000033407,400000030896
400000010716,
400000033542,
400000028795,"400000017602,400000014883,400000012999,400000030165,400000030021,400000030020,400000009850"
400000033424,400000030896
400000032666,"400000030897,400000032570"
400000029766,
400000029497,"400000029060,400000025307,400000030952"
400000032384,"400000032570,400000031520,400000030894,400000030898,400000030897,400000031222,400000030947,400000032568,400000032571,400000031612,400000031615,400000030896,400000021871,400000032500,400000033724"
400000028133,"400000030642,400000023678"
400000030694,"400000030670,400000030974,400000033701,400000031615,400000031931,400000033188,400000031819,400000033185,400000033724,400000031431,400000031115,400000031871,400000033700,400000033730,400000033187,400000032838,400000030671,400000031469,400000033346,400000031587,400000031820,400000030672,400000030975,400000032318,400000030673,400000032317,400000033189,400000033729,400000033182,400000033725,400000033192,400000033241,400000033720,400000033186,400000033191"
400000026582,
400000027223,"400000029060,400000025307,400000030952"
400000033428,400000030896
400000033497,
400000028643,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000029050,"400000030314,400000030165,400000027143"
400000026212,"400000030646,400000030645,400000030643,400000024601,400000030644"
400000029800,
400000033127,
400000027195,
400000028895,"400000017602,400000012999,400000030021,400000030165,400000009850"
400000033432,400000030896
400000026653,400000016210
400000033394,400000031820
400000028963,400000025926
400000026245,"400000024601,400000024174"
400000028868,400000016877
400000027275,400000023678
400000007116,"400000021214,400000021558,400000013502,400000030313,400000030636,400000002831,400000015958,400000030165,400000030314"
400000026502,"400000016407,400000009229,400000030633,400000002831,400000015958"
400000026639,"400000017602,400000030314,400000030017,400000009850"
400000028240,400000033101
400000026465,"400000016407,400000021558,400000009229,400000021723,400000009931,400000033096,400000002831,400000021698,400000015958"
400000027107,"400000021214,400000013502,400000002831,400000015958,400000030165"
400000026745,"400000025156,400000021215,400000030640"
400000029042,"400000030314,400000030165,400000027143"
400000030996,"400000032108,400000031836,400000032150,400000032121,400000033581,400000031839,400000032576,400000031837,400000032629,400000033580,400000032581,400000031844,400000031840,400000033575,400000033573,400000033578,400000032104,400000031838,400000032577,400000032516,400000031843,400000032151,400000031841,400000031842,400000033579,400000032107,400000032149"
400000032469,"400000032148,400000032684,400000032147,400000032683"
400000026236,"400000024601,400000024174"
400000026196,400000030644
400000026922,
400000028350,"400000002831,400000033097,400000020431,400000011759"
400000028835,400000030635
400000031020,"400000030907,400000030664,400000030728,400000030894,400000030897,400000031345,400000031364,400000030887,400000031615,400000033730,400000031609,400000030886,400000033724"
400000029502,400000022452
400000027274,400000023678
400000026474,"400000016407,400000021558,400000009229,400000030633,400000009931,400000002831,400000015958"
400000028033,
400000033468,400000030896
400000026511,
400000028516,"400000021214,400000002831,400000013502,400000015958"
400000033817,"400000032686,400000032687"
400000032677,"400000032686,400000032688,400000032687"
400000026175,
400000028881,"400000017602,400000030017,400000022453,400000030632,400000014883,400000012999,400000030165,400000030021,400000030314,400000030312,400000009850"
400000033470,
400000028070,"400000030642,400000023678"
400000026159,
400000026393,"400000002831,400000022450,400000033097,400000011759"
400000033607,"400000027145,400000033603"
400000032415,"400000032908,400000031866,400000031824,400000031615,400000032173,400000031868,400000031932"
400000027060,"400000017602,400000030017,400000022453,400000012999,400000030165,400000030021,400000030314,400000030022,400000009850"
400000033451,"400000033730,400000031931,400000033186"
400000030984,
400000027222,"400000025307,400000030952,400000027262,400000033102,400000029060"
400000031067,"400000030894,400000030895,400000031615,400000033730,400000033724"
400000028768,"400000016907,400000026157,400000022933,400000029033"
400000026199,400000030644
400000028729,"400000015427,400000022933,400000030612"
400000027100,"400000017602,400000014883,400000012999,400000030021,400000030165,400000009850"
400000030113,
400000033395,400000031820
400000027933,"400000016907,400000029033,400000011107,400000026157,400000022933,400000016908,400000015427"
400000030118,
400000028981,400000023565
400000032369,"400000030896,400000031817"
400000028926,400000023607
400000026983,
400000026798,
400000033166,
400000028947,400000027142
400000033387,
400000031021,"400000030907,400000032570,400000030664,400000030728,400000030894,400000030897,400000030887,400000031615,400000030886,400000033724"
400000028935,400000023607
400000028545,"400000016407,400000002831,400000015958"
400000026215,400000023832
400000029995,
400000026507,400000020431
400000026444,"400000010374,400000033095,400000002831,400000015958,400000011757"
400000026643,"400000021558,400000029976,400000033101,400000029977,400000024837,400000029975"
400000026537,"400000021214,400000015038,400000011851,400000002831,400000025157,400000021698,400000015958,200000003556,400000011758"
400000028585,"400000016407,400000002831,400000015958"
400000026171,
400000028826,"400000030635,400000030344,400000025158,400000027144"
400000033398,"400000031820,400000030896"
400000026219,"400000024601,400000030644,400000030643,400000023832"
400000026879,400000030019
400000029799,
400000026258,"400000024601,400000024174"
400000033254,"400000033194,400000033193,400000033195"
400000026873,400000030024
400000026787,"400000014982,400000021215"
400000026470,"400000016407,400000021558,400000009229,400000030633,400000009931,400000033096,400000002831,400000021698,400000015958"
400000029482,"400000032570,400000030661,400000030894,400000032257,400000030895,400000031615,400000011450,400000030896,400000024540,400000013494,400000021871,400000030976,400000016173"
400000026827,"400000025156,400000021215,400000030640"
400000033388,
400000032425,"400000033638,400000033701,400000033633,400000031931,400000033721,400000031819,400000033635,400000033724,400000032481,400000033639,400000033722,400000031929,400000031516,400000031871,400000031802,400000033713,400000032870,400000033631,400000031469,400000031422,400000033636,400000031420,400000031820,400000033183,400000031870,400000033729,400000031471,400000033182,400000032836,400000033184,400000033720,400000033632"
400000026660,"400000027146,200000001644,400000022273"
400000033299,400000033196
400000033410,
400000032681,400000030896
400000027768,"400000020609,400000022933,400000024216"
400000028720,"400000002802,400000022933"
400000027241,
400000026906,"400000024172,400000022448"
400000028939,400000023607
400000033818,400000032684
400000026213,400000030644
400000026973,
400000032633,"400000031922,400000032570,400000032554,400000032571,400000021871"
400000033399,400000031923
400000027265,
400000033505,"400000032908,400000033700,400000033724"
400000032660,"400000032570,400000031426,400000031427,400000016173"
400000026397,
400000028577,"400000016407,400000002831,400000015958"
400000033815,
400000032637,"400000031851,400000033246,400000033247,400000032562,400000032574,400000031853,400000033245,400000032567,400000031850,400000031852"
400000026676,"400000027146,400000022273"
400000028860,"400000030638,400000021245,400000027147"
400000026882,
400000028901,400000023607
400000027251,
400000026451,"400000017602,400000026018,400000033100,400000030345"
400000033126,
400000028909,400000023607
400000026937,
400000026982,
400000028891,"400000017602,400000030017,400000014883,400000030165,400000009850"
400000029486,"400000031520,400000032568,400000030895,400000031615,400000030906,400000030661,400000031918,400000032569,400000031222,400000032571,400000030896,400000031611,400000021871,400000030898,400000030888,400000024540,400000032500,400000031919,400000030945,400000030946,400000032570,400000030894,400000031920"
400000027252,
400000026808,"400000033110,400000016877,400000030639,400000030023"
400000026472,"400000016407,400000021558,400000009229,400000030633,400000009931,400000033096,400000002831,400000021698,400000015958"
400000030109,
400000029533,"400000022370,400000033246,400000022369,400000022372,400000022371"
400000028915,400000023607
400000028353,400000015958
400000028126,"400000030642,400000023678"
400000028811,"400000017602,400000030314,400000030017,400000009850"
400000032401,"400000032108,400000031941,400000031836,400000032872,400000032121,400000032150,400000031839,400000032576,400000032874,400000031837,400000032109,400000031973,400000031943,400000032581,400000031940,400000031942,400000032003,400000032557,400000031844,400000031840,400000031575,400000031574,400000033573,400000032104,400000031838,400000032873,400000032577,400000032875,400000032516,400000031843,400000031573,400000031972,400000032151,400000031841,400000031971,400000032002,400000031842,400000031576,400000031975,400000032107,400000033704,400000031854,400000031974,400000032149"
400000026401,"400000021214,400000010374,400000011851,400000002831,400000025157,400000015958,400000011757"
400000029743,
400000029765,
400000028897,400000023607
400000029034,400000018149
400000026278,"400000030648,400000033383,400000024174,400000030649,400000024601,400000030647,400000030652"
400000026421,"400000002831,400000015958,400000010374,400000011757"
400000033384,
400000026608,"400000017602,400000030017,400000022453,400000030632,400000014883,400000012999,400000026157,400000030165,400000030021,400000030314,400000030020,400000030312,400000009850"
400000026222,400000018342
400000027766,"400000020609,400000022933,400000024216"
400000031032,"400000032570,400000030894,400000030898,400000030897,400000031222,400000030888,400000016173,400000030895,400000032571,400000032568,400000031615,400000030896,400000030906,400000031611,400000021871,400000033724"
400000026979,
400000031026,"400000031434,400000033742,400000030971,400000032258,400000031512,400000031514,400000031615,400000033730,400000030949,400000033720,400000031429,400000030970,400000031513,400000031365,400000031511,400000033724"
400000033753,400000032005
400000033653,400000033573
400000032453,"400000030670,400000033701,400000031803,400000031934,400000031931,400000033188,400000031819,400000033185,400000033724,400000031431,400000031115,400000031871,400000033700,400000033730,400000033187,400000032838,400000030671,400000033346,400000031823,400000030672,400000030673,400000033189,400000033729,400000033725,400000033192,400000033720,400000033186,400000033191"
400000027873,"400000016907,400000016908,400000022933,400000029033"
400000033539,
400000031022,"400000031434,400000033742,400000030971,400000032258,400000031512,400000031514,400000031615,400000033730,400000030949,400000033720,400000031429,400000030970,400000031513,400000031365,400000031511,400000033724"
400000029498,400000009229
400000033816,"400000032686,400000032687"
400000029542,"400000021248,400000021250,400000021251,400000021249"
400000030981,"400000030061,400000030346"
400000027238,"400000025307,400000030952,400000027262,400000033102,400000029060"
400000031018,"400000030907,400000030664,400000030728,400000030894,400000030897,400000031345,400000031364,400000030887,400000031222,400000031615,400000033730,400000031609,400000030886,400000033724"
400000026455,"400000017602,400000026018,400000033100"
400000026573,"200000001820,400000015038"
400000028863,"400000030638,400000021245,400000016141"
400000032390,"400000032570,400000030898,400000030894,400000032568,400000031613,400000031427,400000032571,400000031615,400000030896,400000021871,400000016173"
400000028395,400000002831
400000026831,400000021215
400000032356,"400000033723,400000033638,400000033701,400000033633,400000031615,400000031931,400000033699,400000033721,400000031819,400000033240,400000033635,400000033724,400000031859,400000033639,400000033722,400000031929,400000031516,400000031115,400000031871,400000031346,400000033700,400000033730,400000031470,400000033713,400000032870,400000031518,400000033631,400000031430,400000033728,400000031469,400000033180,400000031422,400000032259,400000033636,400000031420,400000030972,400000033181,400000033703,400000033731,400000031820,400000033183,400000031517,400000033729,400000031471,400000030973,400000033182,400000032836,400000033725,400000033727,400000033702,400000031515,400000033184,400000033720,400000033632,400000033732"
400000028692,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000026191,
400000028399,400000002831
400000033213,
400000028970,400000023678
400000029051,"400000030165,400000027143"
400000033524,
400000033152,"400000032121,400000031838,400000032577,400000032516,400000032104,400000032581,400000033573"
400000028172,400000033101
400000032641,"400000031851,400000033246,400000033247,400000032562,400000032574,400000031853,400000033245,400000032567,400000031850,400000031852"
400000026662,"400000027146,200000001644,400000022273"
400000032387,"400000031520,400000032568,400000031612,400000031615,400000032105,400000033724,400000032569,400000031222,400000030947,400000032571,400000031673,400000030896,400000021871,400000031087,400000030898,400000032106,400000032500,400000030946,400000032570,400000030894,400000030897,400000016173"
400000026481,"400000016407,400000009229,400000030633,400000002831,400000015958"
400000028409,400000002831
400000026190,
400000028807,"400000017602,400000014883,400000012999,400000030165,400000030021,400000030020,400000009850"
400000032409,"400000032108,400000032151,400000032121,400000031838,400000032577,400000033573,400000032516,400000032104,400000032107,400000033704,400000032581,400000032149"
400000029738,
400000033493,
400000027767,"400000020609,400000022933,400000024216"
400000028965,"400000025926,400000030641"
400000029792,
400000026273,"400000030651,400000030648,400000024602,400000033383,400000024174,400000030649,400000030650,400000024601,400000030652"
400000027928,"400000016907,400000029033,400000011107,400000026157,400000022933,400000016908,400000015427"
400000028680,"400000016907,400000016908,400000022933,400000029033"
400000029770,
400000026733,"400000015967,400000025156,400000021215"
400000029769,
400000029474,"400000018150,400000021566,400000021565,400000021567,400000021568"
400000032371,"400000031615,400000030896,400000031817"
400000026167,
400000026232,"400000024601,400000024174,400000024602"
400000026509,400000020431
400000026644,"400000024837,400000029975,400000021558,400000033101"
400000032358,"400000031520,400000032568,400000031612,400000031615,400000032105,400000033724,400000032569,400000031222,400000030947,400000032571,400000031673,400000030896,400000021871,400000031087,400000030898,400000032106,400000032500,400000030946,400000032570,400000030894,400000030897,400000016173"
400000033478,"400000030898,400000030894,400000030897,400000031427,400000030896,400000031426,400000016173"
400000032471,"400000032148,400000032684,400000032147,400000032683"
400000033591,
400000027110,"400000021214,400000013502,400000002831,400000015958,400000030165"
400000026981,400000022278
400000026371,400000024601
400000026265,"400000030651,400000030648,400000033383,400000024174,400000030649,400000030882,400000017716,400000030650,400000024601,400000030647,400000030652"
400000028996,400000023565
400000028859,"400000021245,400000027147"
400000007108,"400000024601,400000024174"
400000033488,"400000031820,400000030896"
400000028121,"400000030642,400000023678"
400000033396,"400000030896,400000033724"
400000027221,400000022938
400000026281,"400000030648,400000033383,400000024174,400000030649,400000030650,400000024601,400000030647,400000030652"
400000027875,"400000029033,400000011107,400000022933,400000016908,400000016907"
400000027930,"400000016907,400000029033,400000011107,400000026157,400000022933,400000016908,400000015427"
400000032458,"400000030894,400000032908,400000031824,400000031923,400000033700,400000031615,400000031932,400000033724"
400000027287,400000027142
400000026614,"400000017602,400000030017,400000030632,400000014883,400000012999,400000030165,400000030021,400000030314,400000030020,400000009850"
400000028910,400000023607
400000028914,400000023607
400000026503,"400000016407,400000009229,400000030633,400000002831,400000015958"
400000033654,400000033573
400000032473,"400000032148,400000032684,400000032147,400000032683"
400000026357,"400000030654,400000030655,400000030656,400000030657"
400000029480,"400000023989,400000030894,400000030895,400000011450,400000031615,400000030896,400000021871,400000016173"
400000033501,
400000028761,"400000029033,400000026157,400000022933,400000016908,400000015427"
400000026885,"400000015222,400000010567,400000021215"
400000028022,
400000028512,"400000021214,400000002831,400000013502,400000015958"
400000028693,"400000016907,400000029033,400000026157,400000022933,400000016908,400000015427"
400000032635,"400000031922,400000032570,400000030898,400000030894,400000030897,400000032554,400000031427,400000032571,400000021871,400000033724"
400000029784,
400000029496,"400000030635,400000027144"
400000026895,400000021215
400000032377,"400000033638,400000033701,400000033633,400000031931,400000033721,400000031819,400000033635,400000033724,400000032481,400000033639,400000033722,400000031929,400000031516,400000031871,400000031435,400000031346,400000031802,400000031470,400000033713,400000032870,400000031430,400000033631,400000031469,400000031422,400000032259,400000033636,400000031420,400000033181,400000031820,400000033183,400000031870,400000031864,400000031471,400000033729,400000033182,400000032836,400000031865,400000033184,400000033720,400000033632"
400000026242,
400000033249,"400000031422,400000033722,400000031471,400000030973,400000033636,400000030972,400000032836,400000031420,400000033701,400000031115,400000031802,400000033720,400000031470,400000033721,400000031819,400000032870,400000033631"
400000026400,"400000021214,400000010374,400000011851,400000002831,400000025157,400000015958,400000011757"
400000026782,"400000016595,400000014982"
400000026591,"400000030314,400000030165"
400000026192,
400000026775,"400000027146,200000001644,400000022273"
400000027872,"400000016907,400000016908,400000022933,400000029033"
400000029001,400000023565
400000026204,"400000024601,400000030644,400000030643"
400000032656,"400000032258,400000031429,400000033720,400000033724"
400000026249,"400000024601,400000024174"
400000026540,400000015038
400000026276,"400000030648,400000024602,400000033383,400000024174,400000030649,400000024601,400000030647,400000030652"
400000026760,"400000027145,400000033603,400000010377,400000032007,400000030637"
400000029801,
400000031313,
400000026868,400000021245
400000026333,
400000031066,"400000030894,400000030895,400000031615,400000033730,400000033724"
400000026785,400000014982
400000026777,400000021215
400000028836,"400000030635,400000025158"
400000026627,"400000017602,400000033101,400000030017,400000030632,400000014883,400000012999,400000030165,400000030021,400000030314,400000009850"
400000033385,
400000033477,
