printer_id,name,cartridges,parts,availability,in_transit,wholesale_price,retail_price,description,char_Тип товара,char_Наименование производителя,char_Бренд,char_Происхождение товара,char_Модель запчасти,"char_Ресурс, стр A4",char_Цветность,char_Номер запчасти (Part number),char_Альтернативные артикулы,char_Используется в принтерах,char_Принтеры для наименования,char_Ключевые слова,char_Группа товара,char_Подгруппа товара,char_Вес в упаковке,char_Гарантия,char_Поставщик,char_Для использования с картриджами,char_Категория товара,char_Совместимые картриджи,"char_Для использования с принтерами/МФУ, совместимость",char_Особенности,char_Производитель,char_Название модели,char_Артикул,char_Артикул Восточноевропейский,char_Артикул Азиатский,char_Цвет тонера,char_Назначение,"char_Вес тонера в картридже, г","char_Вес тонера с девелопером в картридже, г",char_Страна-производитель,char_Наличие чипа,char_Модель заправляемых оригинальных картриджей,char_Сайт производителя,char_Регион использования,char_Наименование картриджа,char_Цвет,char_Модель заменяемых оригинальных картриджей,"char_Для использования с принтерами, совместимость",char_Ресурс,char_Масса тонера,char_Совместимый картридж,char_Для использования с принтерами/МФУ,"char_Ресурс, стр","char_Вес тонер, г",char_Тип,char_Совместимые принтеры,char_Заводской номер запчасти,char_Для использования с принтерами,"char_Ресурс отпечатков, л",char_Совместимость,"char_Масса тонера, г","char_Количество отпечатков, стр",char_Количество страниц,char_Тип запчасти
400000033787,"Картридж оригинал. Konica Minolta TN321Y A33K250/A33K290, для цветных лазерных принтеров C224/C364, желтый (yellow), 25000стр A4",,,3,0,4790.0,4790.0,,Картридж,,Konica Minolta,оригинальный,,25000,,,"A33K230, A33K270","Konica Minolta Bizhub C224, C224e, C284, C284e, C364, C364e",C224/C364,Konica Minolta bizhub C224 C224e C284 C284e C364 C364e C 224 C 224e C 284 C 284e C 364 C 364e Коника Минолта Минольта Бизхаб Бицхаб replenisher тонер туба флакон порошок краска картриж тонер-картридж,,,"827, грамм",10 месяцев,,,,,,,,TN321Y,A33K290,A33K250,A33K290,желтый (yellow),для цветных лазерных принтеров,527,,Япония,,,,,,,,,,,,,,,,,,,,,,,,
400000026018,"Фотобарабан  совместим. для лазерных принтеров HP LJ M15/28, SGT",,,0,5,121.73,132.31,"Фотобарабан для лазерных принтеров HP LJ M15, M16, M28, M29 и картриджа CF244A. Фотобарабан состоит из металлического цилиндра, на который нанесен фотослой. Фотобарабаны различаются размерами и формой шестерен, обеспечивающих его вращение. На фотобарабане лазер принтера засвечивает области, на которые магнитному валу необходимо нанести тонер. Срок службы фотобарабана зависит от используемых тонера и бумаги.",,,,,,,,,,,,,,,,,,,,CF244A,"HP LJ M15, M16, M28, M29",,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000025158,"Вал заряда  совместим. для лазерных принтеров HP LJ M104, M132, Булат",,,12,0,87.22,94.8,"Вал заряда для лазерных принтеров HP LJ M104, M132. Вал первичного заряда представляет собой металлическую ось, заключенную в резиновую оболочку. PCR имеют разное строение резинового слоя. Основная задача этой детали зарядка фотобарабана однородным отрицательным зарядом. В некоторых картриджах PCR выполняет функцию своеобразного дворника - очищает фотобарабан от остатков тонера и бумажной пыли. PCR также стирает остаточный заряд, который остался на фотобарабане от предыдущей зарядки. Вал первичного заряда подвержен сильному загрязнению бумажной пылью, поэтому требует регулярной и тщательной чистки.",,,,,,,,,,,,,,,,,,,,,"HP LJ M104, M132",,Булат,,,,,,,,,,,,http://bulatgroup.ru/,,,,,,,,,,,,,,,,,,,,,Вал заряда
400000016596,"Картридж совместимый для цветных лазерных принтеров Canon и HP, RTC CB541A/CE321A/CF211a/C716/C731H, голубой (cyan), с чипом, 1400стр A4, Булат 7Q",,,2,0,863.66,938.76,"Голубой тонер-картридж для принтеров HP Color CP 1210, 1215, 1217, 1510, 1515, 1518, CM 1300, 1312, CM1312NFI, CP1525nw, CM1415fnw,Canon LBP 5050, 5050N, iC MF8030, 8050, 8080cw, заменяющий оригинальные картриджи HP CB541A, CE321A, CF211A, Canon C716, C731H cyan. Тонеры компании Булат для картриджей лазерных принтеров производятся из современного сырья. Это полимеры, применение которых позволяет использовать тонеры в тонер-картриджах для новых скоростных принтеров и копиров. Это магнетиты и зарядорегуляторы, позволяющие получать стабильные результаты качества печати. Все это, плюс технологические приемы, направленные на улучшение структуры и формы частиц тонера, позволяют получить продукт стабильного качества. Все стадии производства тонеров проходят жесткий технологический контроль, готовый продукт всесторонне тестируется. Более 20 параметров подлежат проверке. Компания Булат проводит исследование тонеров во взаимодействии с другими расходными материалами: фотобарабанами, валами первичного заряда и т. д. для наиболее эффективного использования формулировок в дальнейшем.",,,,,,,,,,,,,,,,,,,,,,,Булат,,,,,,,,,,,,http://www.bulatgroup.ru,,RTC CB541A/CE321A/CF211a/C716/C731H с чипом,cyan (голубой),"HP CB541A, CE321A, CF211A, Canon C716, C731H","HP Color CP 1210, 1215, 1217, 1510, 1515, 1518, CM 1300, 1312, CM1312NFI, CP1525nw, CM1415fnw,Canon LBP 5050, 5050N, iC MF8030, 8050, 8080cw",1400,,,,,,,,,,,,,,,
400000032348,"Картридж оригинал. Xerox (Fujifilm) 006R01662/CT201705, для цветных лазерных принтеров C60/C70, желтый (yellow), 34000стр A4",,,0,0,7790.0,7790.0,"Xerox Color C60, C70",Картридж,,Xerox (Fujifilm),оригинальный,,34000,,,006R01658,"Xerox Color C60, C70",C60/C70,"Xerox Color Colour C550, C560, C570; C60, C70; PrimeLink Prime Link C9065, C9070",,,"1430, грамм",10 месяцев,,,,,,,,,CT201705,006R01662,CT201705,желтый (yellow),для цветных лазерных принтеров,638,737,Япония,,,,,,,,,,,,,,,,,,,,,,,,
400000025387,"Чип тонер-картриджа  совместим. для лазерных принтеров Kyocera KM-3050/4050/5050 (TK-715), черный (black), 34000стр A4, Китай",,,2,0,50.0,52.74,"Чип для лазерных принтеров Kyocera KM-3050, KM-4050, KM-5050 и картриджей TK-715. Чип для лазерного картриджа — микросхема памяти, на которой записаны характеристики картриджа. Количество израсходованного тонера, подсчитанное чипом, лишь приблизительно и на момент когда, согласно подсчету, тонер израсходован и печать блокируется, картридж содержит еще около 30% тонера. Таким образом, замена чипа позволяет значительно сэкономить на расходных материалах лазерного принтера.",,,,,,,,,,,,,,,,,,,,TK-715,,,Китай,,,,,,,,,,,,,,,черный,,,,,,"Kyocera KM-3050, KM-4050, KM-5050",,,чип для картриджа,,,,34000,,,,,
400000031923,"Блок фотобарабана (Drum Unit) оригинал. DR-017 для Konica Minolta AccurioPress 6120/6136P, черный (black), A9K1P00",,,3,0,22390.0,22390.0,"Konica Minolta AccurioPress 6120, 6136, 6136P, 6272P, 7120, 7136, 7136P",Блок фотобарабана,Drum Unit,Konica Minolta,оригинальный,DR-017,1200000,черный (black),A9K1P00,не предусмотрено,"Konica Minolta AccurioPress 6120, 6136, 6136P, 6272P, 7120, 7136, 7136P",AccurioPress 6120/6136P,Konica Minolta AccurioPress Accurio Press 6120 6136 6136P 6272P 7120 7136 7136P P Коника Минолта Минольта пресс прес аккурио акурио акку акуриопринт аккуриопринт фотобарабаны фотовал фотовалы фоторецептор фоторецепторы драмы модуль ксерографии,Формирование изображения,Блок фотобарабана,"789, грамм",Гарантия на данный товар не предоставляется,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000031612,"Блок девелопера (Developer Unit) оригинал. DV-313K для Konica Minolta C258/С368, черный (black), A7U403D",,,3,0,9900.0,9900.0,"Konica Minolta Bizhub 308, 368, C258, C308, C368",Блок девелопера,Developer Unit,Konica Minolta,оригинальный,DV-313K,600000,черный (black),A7U403D,не предусмотрено,"Konica Minolta Bizhub 308, 368, C258, C308, C368",C258/С368,Konica Minolta Bizhub 308 368 C258 C 258 C308 C368 Минолта Минольта бизхаб бицхаб носитель носителя проявка проявки проявления проявитель узел юнит,Формирование изображения,Блок девелопера,"1445, грамм",Гарантия на данный товар не предоставляется,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000032755,"Картридж совместимый для цветных лазерных принтеров Canon, RTC 718Y, желтый (yellow), с чипом, 2900стр A4, Булат 7Q",,,2,0,1002.76,1089.96,,Картридж совместимый,,Булат 7Q,,,2900,,,,,"Canon LBP7200cdn, LBP7210cdn, LBP7660cdn, LBP7680cx, MF724cdw, MF728cdw, MF8330cdn, MF8340cdn, MF8350cdn, MF8360cdn, MF8380cdw, MF8540cdn, MF8550cdn, MF8580cdw",,,,"628, грамм",Гарантия на данный товар не предоставляется,,,,,,,,RTC 718Y,,,,желтый (yellow),для цветных лазерных принтеров Canon,,,,с чипом,Canon 718 Yellow,https://bulat-group.ru,,,,,,,,,,,,,,,,,,,,,
400000033360,"Коротрон заряда (Charge Corotron) оригинал. для Xerox (Fujifilm) C800/C1000, универсальный, 125K93820/125K05030",,,10,0,15590.0,15590.0,"Xerox Color 800 Press, 800i Press;Xerox Color 1000 Press, 1000i Press",Коротрон заряда,Charge Corotron,Xerox (Fujifilm),оригинальный,не предусмотрено,нет данных,универсальный,125K93820/125K05030,"CT400027, 125K94240, 125K94241","Xerox Color 800, 800i, Color 1000, 1000i Press",C800/C1000,Блок заряда Блок коронного разряда Блок короны заряда Блок коротрона Зарядная корона Зарядная нить Зарядное устройство Зарядный коротрон Коратрон Корона заряда Коронарная проволока Коронарная решетка Коронарный блок Коронарный провод Коронарный узел Коронарный электрод Коронатор Коронатор заряда Коронный провод Коронный разряд Коротон Коротрон Коротрон главного заряда Коротрон заряда Коротрон зарядки Кортрон Нить коротрона Проволока заряда Сетка коротрона Узел заряда Узел коронного заряда Узел коротрона Экранированный коротрон (скоротрон) Charge Corona Unit Charge Corotron Charge Corotron Cartridge Charging Corona Charging Pole Unit Corona Wire Xerox Color 800 800i Color 1000 1000i Digital Press пресс прес колор калор калэр ксерокс чардж чарж,Формирование изображения,"Коротроны, валы заряда","812, грамм",Гарантия на данный товар не предоставляется,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000022369,"Чип тонер-картриджа  совместим. для лазерных принтеров Xerox Phaser 7500 (106R01446) B, черный (black), 19800стр A4, Tonex",,,2,0,279.48,331.03,"Чип для принтеров Xerox Phaser 7500 и картриджей 106R01446.Чип для картриджа — микросхема памяти, на которой записаны характеристики картриджа. Количество израсходованного тонера, подсчитанное чипом, лишь приблизительно и на момент когда, согласно подсчету, тонер израсходован и печать блокируется, картридж содержит еще около 30% тонера. Таким образом, замена чипа позволяет значительно сэкономить на расходных материалах лазерного принтера.",,,,,,,,,,,,,,,,,,,,106R01446,Xerox Phaser 7500,,Tonex,,,,,,,,,,,,,универсальный,,,,,,,,,,,,,,,,,,,,
